time,V(1),V(2),V(3),I(V1),I(R1),I(L1),I(C1)
2.080000e-04,1.000000e+00,9.762726e-01,6.424430e-01,-2.372740e-03,2.372740e-03,2.372740e-03,1.282850e+00
2.090000e-04,1.000000e+00,9.729635e-01,6.449812e-01,-2.703646e-03,2.703646e-03,2.703646e-03,1.287590e+00
2.100000e-04,1.000000e+00,9.697143e-01,6.478473e-01,-3.028571e-03,3.028571e-03,3.028571e-03,1.292991e+00
2.110000e-04,1.000000e+00,9.665275e-01,6.510352e-01,-3.347251e-03,3.347251e-03,3.347251e-03,1.299042e+00
2.120000e-04,1.000000e+00,9.634057e-01,6.545385e-01,-3.659430e-03,3.659430e-03,3.659430e-03,1.305730e+00
2.130000e-04,1.000000e+00,9.603514e-01,6.583507e-01,-3.964864e-03,3.964864e-03,3.964864e-03,1.313042e+00
2.140000e-04,1.000000e+00,9.573668e-01,6.624648e-01,-4.263316e-03,4.263316e-03,4.263316e-03,1.320965e+00
2.150000e-04,1.000000e+00,9.544544e-01,6.668737e-01,-4.554557e-03,4.554557e-03,4.554557e-03,1.329484e+00
2.160000e-04,1.000000e+00,9.516163e-01,6.715702e-01,-4.838370e-03,4.838370e-03,4.838370e-03,1.338586e+00
2.170000e-04,1.000000e+00,9.488545e-01,6.765466e-01,-5.114547e-03,5.114547e-03,5.114547e-03,1.348255e+00
2.180000e-04,1.000000e+00,9.461711e-01,6.817954e-01,-5.382889e-03,5.382889e-03,5.382889e-03,1.358476e+00
2.190000e-04,1.000000e+00,9.435679e-01,6.873084e-01,-5.643207e-03,5.643207e-03,5.643207e-03,1.369234e+00
2.200000e-04,1.000000e+00,9.410468e-01,6.930777e-01,-5.895321e-03,5.895321e-03,5.895321e-03,1.380512e+00
2.210000e-04,1.000000e+00,9.386094e-01,6.990949e-01,-6.139063e-03,6.139063e-03,6.139063e-03,1.392294e+00
2.220000e-04,1.000000e+00,9.362573e-01,7.053515e-01,-6.374273e-03,6.374273e-03,6.374273e-03,1.404564e+00
2.230000e-04,1.000000e+00,9.339920e-01,7.118391e-01,-6.600802e-03,6.600802e-03,6.600802e-03,1.417304e+00
2.240000e-04,1.000000e+00,9.318149e-01,7.185487e-01,-6.818512e-03,6.818512e-03,6.818512e-03,1.430497e+00
2.250000e-04,1.000000e+00,9.297273e-01,7.254716e-01,-7.027273e-03,7.027273e-03,7.027273e-03,1.444125e+00
2.260000e-04,1.000000e+00,9.277303e-01,7.325987e-01,-7.226966e-03,7.226966e-03,7.226966e-03,1.458170e+00
2.270000e-04,1.000000e+00,9.258252e-01,7.399210e-01,-7.417484e-03,7.417484e-03,7.417484e-03,1.472615e+00
2.280000e-04,1.000000e+00,9.240127e-01,7.474291e-01,-7.598728e-03,7.598728e-03,7.598728e-03,1.487441e+00
2.290000e-04,1.000000e+00,9.222939e-01,7.551137e-01,-7.770610e-03,7.770610e-03,7.770610e-03,1.502629e+00
2.300000e-04,1.000000e+00,9.206695e-01,7.629656e-01,-7.933052e-03,7.933052e-03,7.933052e-03,1.518161e+00
2.310000e-04,1.000000e+00,9.191401e-01,7.709751e-01,-8.085987e-03,8.085987e-03,8.085987e-03,1.534017e+00
2.320000e-04,1.000000e+00,9.177064e-01,7.791328e-01,-8.229356e-03,8.229356e-03,8.229356e-03,1.550180e+00
2.330000e-04,1.000000e+00,9.163689e-01,7.874290e-01,-8.363113e-03,8.363113e-03,8.363113e-03,1.566629e+00
2.340000e-04,1.000000e+00,9.151278e-01,7.958542e-01,-8.487220e-03,8.487220e-03,8.487220e-03,1.583345e+00
2.350000e-04,1.000000e+00,9.139835e-01,8.043986e-01,-8.601649e-03,8.601649e-03,8.601649e-03,1.600310e+00
2.360000e-04,1.000000e+00,9.129362e-01,8.130526e-01,-8.706383e-03,8.706383e-03,8.706383e-03,1.617504e+00
2.370000e-04,1.000000e+00,9.119859e-01,8.218065e-01,-8.801415e-03,8.801415e-03,8.801415e-03,1.634907e+00
2.380000e-04,1.000000e+00,9.111325e-01,8.306506e-01,-8.886745e-03,8.886745e-03,8.886745e-03,1.652500e+00
2.390000e-04,1.000000e+00,9.103761e-01,8.395752e-01,-8.962387e-03,8.962387e-03,8.962387e-03,1.670264e+00
2.400000e-04,1.000000e+00,9.097164e-01,8.485705e-01,-9.028360e-03,9.028360e-03,9.028360e-03,1.688179e+00
2.410000e-04,1.000000e+00,9.091530e-01,8.576271e-01,-9.084696e-03,9.084696e-03,9.084696e-03,1.706226e+00
2.420000e-04,1.000000e+00,9.086857e-01,8.667351e-01,-9.131434e-03,9.131434e-03,9.131434e-03,1.724386e+00
2.430000e-04,1.000000e+00,9.083138e-01,8.758852e-01,-9.168624e-03,9.168624e-03,9.168624e-03,1.742639e+00
2.440000e-04,1.000000e+00,9.080368e-01,8.850676e-01,-9.196323e-03,9.196323e-03,9.196323e-03,1.760967e+00
2.450000e-04,1.000000e+00,9.078540e-01,8.942731e-01,-9.214598e-03,9.214598e-03,9.214598e-03,1.779350e+00
2.460000e-04,1.000000e+00,9.077648e-01,9.034921e-01,-9.223525e-03,9.223525e-03,9.223525e-03,1.797770e+00
2.470000e-04,1.000000e+00,9.077681e-01,9.127155e-01,-9.223187e-03,9.223187e-03,9.223187e-03,1.816207e+00
2.480000e-04,1.000000e+00,9.078632e-01,9.219339e-01,-9.213678e-03,9.213678e-03,9.213678e-03,1.834645e+00
2.490000e-04,1.000000e+00,9.080490e-01,9.311383e-01,-9.195098e-03,9.195098e-03,9.195098e-03,1.853063e+00
2.500000e-04,1.000000e+00,9.083244e-01,9.403196e-01,-9.167556e-03,9.167556e-03,9.167556e-03,1.871444e+00
2.510000e-04,1.000000e+00,9.086883e-01,9.494690e-01,-9.131168e-03,9.131168e-03,9.131168e-03,1.889770e+00
2.520000e-04,1.000000e+00,9.091394e-01,9.585776e-01,-9.086058e-03,9.086058e-03,9.086058e-03,1.908024e+00
2.530000e-04,1.000000e+00,9.096764e-01,9.676368e-01,-9.032359e-03,9.032359e-03,9.032359e-03,1.926188e+00
2.540000e-04,1.000000e+00,9.102979e-01,9.766381e-01,-8.970209e-03,8.970209e-03,8.970209e-03,1.944244e+00
2.550000e-04,1.000000e+00,9.110025e-01,9.855731e-01,-8.899753e-03,8.899753e-03,8.899753e-03,1.962176e+00
2.560000e-04,1.000000e+00,9.117885e-01,9.944335e-01,-8.821146e-03,8.821146e-03,8.821146e-03,1.979967e+00
2.570000e-04,1.000000e+00,9.126546e-01,1.003211e+00,-8.734545e-03,8.734545e-03,8.734545e-03,1.997602e+00
2.580000e-04,1.000000e+00,9.135988e-01,1.011899e+00,-8.640116e-03,8.640116e-03,8.640116e-03,2.015063e+00
2.590000e-04,1.000000e+00,9.146197e-01,1.020488e+00,-8.538032e-03,8.538032e-03,8.538032e-03,2.032335e+00
2.600000e-04,1.000000e+00,9.157153e-01,1.028971e+00,-8.428470e-03,8.428470e-03,8.428470e-03,2.049404e+00
2.610000e-04,1.000000e+00,9.168839e-01,1.037341e+00,-8.311614e-03,8.311614e-03,8.311614e-03,2.066254e+00
2.620000e-04,1.000000e+00,9.181235e-01,1.045591e+00,-8.187652e-03,8.187652e-03,8.187652e-03,2.082870e+00
2.630000e-04,1.000000e+00,9.194322e-01,1.053713e+00,-8.056778e-03,8.056778e-03,8.056778e-03,2.099238e+00
2.640000e-04,1.000000e+00,9.208081e-01,1.061701e+00,-7.919191e-03,7.919191e-03,7.919191e-03,2.115345e+00
2.650000e-04,1.000000e+00,9.222491e-01,1.069548e+00,-7.775095e-03,7.775095e-03,7.775095e-03,2.131177e+00
2.660000e-04,1.000000e+00,9.237530e-01,1.077248e+00,-7.624698e-03,7.624698e-03,7.624698e-03,2.146721e+00
2.670000e-04,1.000000e+00,9.253179e-01,1.084794e+00,-7.468212e-03,7.468212e-03,7.468212e-03,2.161964e+00
2.680000e-04,1.000000e+00,9.269415e-01,1.092181e+00,-7.305854e-03,7.305854e-03,7.305854e-03,2.176895e+00
2.690000e-04,1.000000e+00,9.286216e-01,1.099403e+00,-7.137843e-03,7.137843e-03,7.137843e-03,2.191501e+00
2.700000e-04,1.000000e+00,9.303560e-01,1.106454e+00,-6.964403e-03,6.964403e-03,6.964403e-03,2.205771e+00
2.710000e-04,1.000000e+00,9.321424e-01,1.113330e+00,-6.785760e-03,6.785760e-03,6.785760e-03,2.219695e+00
2.720000e-04,1.000000e+00,9.339786e-01,1.120023e+00,-6.602144e-03,6.602144e-03,6.602144e-03,2.233261e+00
2.730000e-04,1.000000e+00,9.358621e-01,1.126531e+00,-6.413787e-03,6.413787e-03,6.413787e-03,2.246461e+00
2.740000e-04,1.000000e+00,9.377908e-01,1.132849e+00,-6.220924e-03,6.220924e-03,6.220924e-03,2.259284e+00
2.750000e-04,1.000000e+00,9.397621e-01,1.138971e+00,-6.023790e-03,6.023790e-03,6.023790e-03,2.271721e+00
2.760000e-04,1.000000e+00,9.417737e-01,1.144894e+00,-5.822625e-03,5.822625e-03,5.822625e-03,2.283765e+00
2.770000e-04,1.000000e+00,9.438233e-01,1.150614e+00,-5.617669e-03,5.617669e-03,5.617669e-03,2.295406e+00
2.780000e-04,1.000000e+00,9.459084e-01,1.156128e+00,-5.409164e-03,5.409164e-03,5.409164e-03,2.306638e+00
2.790000e-04,1.000000e+00,9.480265e-01,1.161431e+00,-5.197352e-03,5.197352e-03,5.197352e-03,2.317453e+00
2.800000e-04,1.000000e+00,9.501752e-01,1.166521e+00,-4.982477e-03,4.982477e-03,4.982477e-03,2.327845e+00
2.810000e-04,1.000000e+00,9.523522e-01,1.171395e+00,-4.764782e-03,4.764782e-03,4.764782e-03,2.337807e+00
2.820000e-04,1.000000e+00,9.545549e-01,1.176049e+00,-4.544514e-03,4.544514e-03,4.544514e-03,2.347334e+00
2.830000e-04,1.000000e+00,9.567808e-01,1.180483e+00,-4.321916e-03,4.321916e-03,4.321916e-03,2.356421e+00
2.840000e-04,1.000000e+00,9.590277e-01,1.184692e+00,-4.097233e-03,4.097233e-03,4.097233e-03,2.365062e+00
2.850000e-04,1.000000e+00,9.612929e-01,1.188676e+00,-3.870709e-03,3.870709e-03,3.870709e-03,2.373255e+00
2.860000e-04,1.000000e+00,9.635741e-01,1.192433e+00,-3.642588e-03,3.642588e-03,3.642588e-03,2.380995e+00
2.870000e-04,1.000000e+00,9.658689e-01,1.195961e+00,-3.413113e-03,3.413113e-03,3.413113e-03,2.388279e+00
2.880000e-04,1.000000e+00,9.681748e-01,1.199258e+00,-3.182525e-03,3.182525e-03,3.182525e-03,2.395104e+00
2.890000e-04,1.000000e+00,9.704893e-01,1.202325e+00,-2.951065e-03,2.951065e-03,2.951065e-03,2.401468e+00
2.900000e-04,1.000000e+00,9.728103e-01,1.205160e+00,-2.718972e-03,2.718972e-03,2.718972e-03,2.407369e+00
2.910000e-04,1.000000e+00,9.751352e-01,1.207763e+00,-2.486483e-03,2.486483e-03,2.486483e-03,2.412807e+00
2.920000e-04,1.000000e+00,9.774617e-01,1.210133e+00,-2.253834e-03,2.253834e-03,2.253834e-03,2.417780e+00
2.930000e-04,1.000000e+00,9.797874e-01,1.212271e+00,-2.021256e-03,2.021256e-03,2.021256e-03,2.422288e+00
2.940000e-04,1.000000e+00,9.821102e-01,1.214176e+00,-1.788982e-03,1.788982e-03,1.788982e-03,2.426330e+00
2.950000e-04,1.000000e+00,9.844276e-01,1.215849e+00,-1.557239e-03,1.557239e-03,1.557239e-03,2.429909e+00
2.960000e-04,1.000000e+00,9.867375e-01,1.217291e+00,-1.326251e-03,1.326251e-03,1.326251e-03,2.433024e+00
2.970000e-04,1.000000e+00,9.890376e-01,1.218502e+00,-1.096243e-03,1.096243e-03,1.096243e-03,2.435678e+00
2.980000e-04,1.000000e+00,9.913257e-01,1.219484e+00,-8.674314e-04,8.674314e-04,8.674314e-04,2.437871e+00
2.990000e-04,1.000000e+00,9.935997e-01,1.220237e+00,-6.400334e-04,6.400334e-04,6.400334e-04,2.439608e+00
3.000000e-04,1.000000e+00,9.958574e-01,1.220765e+00,-4.142609e-04,4.142609e-04,4.142609e-04,2.440889e+00
3.010000e-04,1.000000e+00,9.980968e-01,1.221067e+00,-1.903223e-04,1.903223e-04,1.903223e-04,2.441720e+00
3.020000e-04,1.000000e+00,1.000316e+00,1.221146e+00,3.157806e-05,-3.157806e-05,-3.157806e-05,2.442102e+00
3.030000e-04,1.000000e+00,1.002512e+00,1.221005e+00,2.512395e-04,-2.512395e-04,-2.512395e-04,2.442041e+00
3.040000e-04,1.000000e+00,1.004685e+00,1.220645e+00,4.684660e-04,-4.684660e-04,-4.684660e-04,2.441541e+00
3.050000e-04,1.000000e+00,1.006831e+00,1.220069e+00,6.830654e-04,-6.830654e-04,-6.830654e-04,2.440607e+00
3.060000e-04,1.000000e+00,1.008949e+00,1.219280e+00,8.948506e-04,-8.948506e-04,-8.948506e-04,2.439244e+00
3.070000e-04,1.000000e+00,1.011036e+00,1.218281e+00,1.103639e-03,-1.103639e-03,-1.103639e-03,2.437457e+00
3.080000e-04,1.000000e+00,1.013093e+00,1.217075e+00,1.309252e-03,-1.309252e-03,-1.309252e-03,2.435253e+00
3.090000e-04,1.000000e+00,1.015115e+00,1.215664e+00,1.511518e-03,-1.511518e-03,-1.511518e-03,2.432638e+00
3.100000e-04,1.000000e+00,1.017103e+00,1.214053e+00,1.710268e-03,-1.710268e-03,-1.710268e-03,2.429618e+00
3.110000e-04,1.000000e+00,1.019053e+00,1.212246e+00,1.905339e-03,-1.905339e-03,-1.905339e-03,2.426201e+00
3.120000e-04,1.000000e+00,1.020966e+00,1.210245e+00,2.096574e-03,-2.096574e-03,-2.096574e-03,2.422394e+00
3.130000e-04,1.000000e+00,1.022838e+00,1.208054e+00,2.283822e-03,-2.283822e-03,-2.283822e-03,2.418205e+00
3.140000e-04,1.000000e+00,1.024669e+00,1.205679e+00,2.466935e-03,-2.466935e-03,-2.466935e-03,2.413642e+00
3.150000e-04,1.000000e+00,1.026458e+00,1.203123e+00,2.645772e-03,-2.645772e-03,-2.645772e-03,2.408712e+00
3.160000e-04,1.000000e+00,1.028202e+00,1.200390e+00,2.820198e-03,-2.820198e-03,-2.820198e-03,2.403425e+00
3.170000e-04,1.000000e+00,1.029901e+00,1.197485e+00,2.990084e-03,-2.990084e-03,-2.990084e-03,2.397789e+00
3.180000e-04,1.000000e+00,1.031553e+00,1.194412e+00,3.155305e-03,-3.155305e-03,-3.155305e-03,2.391814e+00
3.190000e-04,1.000000e+00,1.033157e+00,1.191176e+00,3.315744e-03,-3.315744e-03,-3.315744e-03,2.385508e+00
3.200000e-04,1.000000e+00,1.034713e+00,1.187783e+00,3.471288e-03,-3.471288e-03,-3.471288e-03,2.378881e+00
3.210000e-04,1.000000e+00,1.036218e+00,1.184236e+00,3.621832e-03,-3.621832e-03,-3.621832e-03,2.371944e+00
3.220000e-04,1.000000e+00,1.037673e+00,1.180542e+00,3.767276e-03,-3.767276e-03,-3.767276e-03,2.364705e+00
3.230000e-04,1.000000e+00,1.039075e+00,1.176704e+00,3.907525e-03,-3.907525e-03,-3.907525e-03,2.357176e+00
3.240000e-04,1.000000e+00,1.040425e+00,1.172729e+00,4.042491e-03,-4.042491e-03,-4.042491e-03,2.349366e+00
3.250000e-04,1.000000e+00,1.041721e+00,1.168622e+00,4.172094e-03,-4.172094e-03,-4.172094e-03,2.341286e+00
3.260000e-04,1.000000e+00,1.042963e+00,1.164388e+00,4.296257e-03,-4.296257e-03,-4.296257e-03,2.332948e+00
3.270000e-04,1.000000e+00,1.044149e+00,1.160032e+00,4.414911e-03,-4.414911e-03,-4.414911e-03,2.324361e+00
3.280000e-04,1.000000e+00,1.045280e+00,1.155561e+00,4.527993e-03,-4.527993e-03,-4.527993e-03,2.315536e+00
3.290000e-04,1.000000e+00,1.046354e+00,1.150979e+00,4.635446e-03,-4.635446e-03,-4.635446e-03,2.306486e+00
3.300000e-04,1.000000e+00,1.047372e+00,1.146293e+00,4.737219e-03,-4.737219e-03,-4.737219e-03,2.297221e+00
3.310000e-04,1.000000e+00,1.048333e+00,1.141507e+00,4.833266e-03,-4.833266e-03,-4.833266e-03,2.287752e+00
3.320000e-04,1.000000e+00,1.049236e+00,1.136629e+00,4.923550e-03,-4.923550e-03,-4.923550e-03,2.278091e+00
3.330000e-04,1.000000e+00,1.050080e+00,1.131663e+00,5.008039e-03,-5.008039e-03,-5.008039e-03,2.268250e+00
3.340000e-04,1.000000e+00,1.050867e+00,1.126616e+00,5.086704e-03,-5.086704e-03,-5.086704e-03,2.258240e+00
3.350000e-04,1.000000e+00,1.051595e+00,1.121493e+00,5.159528e-03,-5.159528e-03,-5.159528e-03,2.248072e+00
3.360000e-04,1.000000e+00,1.052265e+00,1.116300e+00,5.226494e-03,-5.226494e-03,-5.226494e-03,2.237759e+00
3.370000e-04,1.000000e+00,1.052876e+00,1.111043e+00,5.287594e-03,-5.287594e-03,-5.287594e-03,2.227312e+00
3.380000e-04,1.000000e+00,1.053428e+00,1.105727e+00,5.342827e-03,-5.342827e-03,-5.342827e-03,2.216743e+00
3.390000e-04,1.000000e+00,1.053922e+00,1.100360e+00,5.392196e-03,-5.392196e-03,-5.392196e-03,2.206063e+00
3.400000e-04,1.000000e+00,1.054357e+00,1.094946e+00,5.435710e-03,-5.435710e-03,-5.435710e-03,2.195284e+00
3.410000e-04,1.000000e+00,1.054734e+00,1.089491e+00,5.473383e-03,-5.473383e-03,-5.473383e-03,2.184419e+00
3.420000e-04,1.000000e+00,1.055052e+00,1.084002e+00,5.505237e-03,-5.505237e-03,-5.505237e-03,2.173478e+00
3.430000e-04,1.000000e+00,1.055313e+00,1.078484e+00,5.531297e-03,-5.531297e-03,-5.531297e-03,2.162473e+00
3.440000e-04,1.000000e+00,1.055516e+00,1.072942e+00,5.551596e-03,-5.551596e-03,-5.551596e-03,2.151416e+00
3.450000e-04,1.000000e+00,1.055662e+00,1.067384e+00,5.566170e-03,-5.566170e-03,-5.566170e-03,2.140319e+00
3.460000e-04,1.000000e+00,1.055751e+00,1.061813e+00,5.575062e-03,-5.575062e-03,-5.575062e-03,2.129192e+00
3.470000e-04,1.000000e+00,1.055783e+00,1.056236e+00,5.578320e-03,-5.578320e-03,-5.578320e-03,2.118048e+00
3.480000e-04,1.000000e+00,1.055760e+00,1.050659e+00,5.575996e-03,-5.575996e-03,-5.575996e-03,2.106897e+00
3.490000e-04,1.000000e+00,1.055681e+00,1.045087e+00,5.568148e-03,-5.568148e-03,-5.568148e-03,2.095750e+00
3.500000e-04,1.000000e+00,1.055548e+00,1.039526e+00,5.554840e-03,-5.554840e-03,-5.554840e-03,2.084619e+00
3.510000e-04,1.000000e+00,1.055361e+00,1.033980e+00,5.536137e-03,-5.536137e-03,-5.536137e-03,2.073515e+00
3.520000e-04,1.000000e+00,1.055121e+00,1.028456e+00,5.512114e-03,-5.512114e-03,-5.512114e-03,2.062448e+00
3.530000e-04,1.000000e+00,1.054828e+00,1.022958e+00,5.482847e-03,-5.482847e-03,-5.482847e-03,2.051429e+00
3.540000e-04,1.000000e+00,1.054484e+00,1.017493e+00,5.448416e-03,-5.448416e-03,-5.448416e-03,2.040468e+00
3.550000e-04,1.000000e+00,1.054089e+00,1.012064e+00,5.408908e-03,-5.408908e-03,-5.408908e-03,2.029577e+00
3.560000e-04,1.000000e+00,1.053644e+00,1.006678e+00,5.364412e-03,-5.364412e-03,-5.364412e-03,2.018764e+00
3.570000e-04,1.000000e+00,1.053150e+00,1.001338e+00,5.315022e-03,-5.315022e-03,-5.315022e-03,2.008040e+00
3.580000e-04,1.000000e+00,1.052608e+00,9.960499e-01,5.260837e-03,-5.260837e-03,-5.260837e-03,1.997415e+00
3.590000e-04,1.000000e+00,1.052020e+00,9.908185e-01,5.201957e-03,-5.201957e-03,-5.201957e-03,1.986898e+00
3.600000e-04,1.000000e+00,1.051385e+00,9.856482e-01,5.138488e-03,-5.138488e-03,-5.138488e-03,1.976498e+00
3.610000e-04,1.000000e+00,1.050705e+00,9.805437e-01,5.070539e-03,-5.070539e-03,-5.070539e-03,1.966226e+00
3.620000e-04,1.000000e+00,1.049982e+00,9.755093e-01,4.998222e-03,-4.998222e-03,-4.998222e-03,1.956089e+00
3.630000e-04,1.000000e+00,1.049217e+00,9.705494e-01,4.921652e-03,-4.921652e-03,-4.921652e-03,1.946097e+00
3.640000e-04,1.000000e+00,1.048409e+00,9.656681e-01,4.840948e-03,-4.840948e-03,-4.840948e-03,1.936258e+00
3.650000e-04,1.000000e+00,1.047562e+00,9.608695e-01,4.756231e-03,-4.756231e-03,-4.756231e-03,1.926580e+00
3.660000e-04,1.000000e+00,1.046676e+00,9.561576e-01,4.667625e-03,-4.667625e-03,-4.667625e-03,1.917071e+00
3.670000e-04,1.000000e+00,1.045753e+00,9.515361e-01,4.575257e-03,-4.575257e-03,-4.575257e-03,1.907740e+00
3.680000e-04,1.000000e+00,1.044793e+00,9.470089e-01,4.479257e-03,-4.479257e-03,-4.479257e-03,1.898593e+00
3.690000e-04,1.000000e+00,1.043798e+00,9.425794e-01,4.379756e-03,-4.379756e-03,-4.379756e-03,1.889638e+00
3.700000e-04,1.000000e+00,1.042769e+00,9.382511e-01,4.276888e-03,-4.276888e-03,-4.276888e-03,1.880882e+00
3.710000e-04,1.000000e+00,1.041708e+00,9.340272e-01,4.170789e-03,-4.170789e-03,-4.170789e-03,1.872331e+00
3.720000e-04,1.000000e+00,1.040616e+00,9.299110e-01,4.061596e-03,-4.061596e-03,-4.061596e-03,1.863993e+00
3.730000e-04,1.000000e+00,1.039494e+00,9.259055e-01,3.949449e-03,-3.949449e-03,-3.949449e-03,1.855873e+00
3.740000e-04,1.000000e+00,1.038345e+00,9.220135e-01,3.834489e-03,-3.834489e-03,-3.834489e-03,1.847977e+00
3.750000e-04,1.000000e+00,1.037169e+00,9.182379e-01,3.716858e-03,-3.716858e-03,-3.716858e-03,1.840310e+00
3.760000e-04,1.000000e+00,1.035967e+00,9.145811e-01,3.596700e-03,-3.596700e-03,-3.596700e-03,1.832879e+00
3.770000e-04,1.000000e+00,1.034742e+00,9.110457e-01,3.474159e-03,-3.474159e-03,-3.474159e-03,1.825688e+00
3.780000e-04,1.000000e+00,1.033494e+00,9.076339e-01,3.349381e-03,-3.349381e-03,-3.349381e-03,1.818742e+00
3.790000e-04,1.000000e+00,1.032225e+00,9.043479e-01,3.222512e-03,-3.222512e-03,-3.222512e-03,1.812045e+00
3.800000e-04,1.000000e+00,1.030937e+00,9.011898e-01,3.093700e-03,-3.093700e-03,-3.093700e-03,1.805602e+00
3.810000e-04,1.000000e+00,1.029631e+00,8.981614e-01,2.963092e-03,-2.963092e-03,-2.963092e-03,1.799417e+00
3.820000e-04,1.000000e+00,1.028308e+00,8.952645e-01,2.830835e-03,-2.830835e-03,-2.830835e-03,1.793492e+00
3.830000e-04,1.000000e+00,1.026971e+00,8.925005e-01,2.697078e-03,-2.697078e-03,-2.697078e-03,1.787832e+00
3.840000e-04,1.000000e+00,1.025620e+00,8.898710e-01,2.561969e-03,-2.561969e-03,-2.561969e-03,1.782439e+00
3.850000e-04,1.000000e+00,1.024257e+00,8.873772e-01,2.425655e-03,-2.425655e-03,-2.425655e-03,1.777316e+00
3.860000e-04,1.000000e+00,1.022883e+00,8.850202e-01,2.288284e-03,-2.288284e-03,-2.288284e-03,1.772466e+00
3.870000e-04,1.000000e+00,1.021500e+00,8.828011e-01,2.150003e-03,-2.150003e-03,-2.150003e-03,1.767890e+00
3.880000e-04,1.000000e+00,1.020110e+00,8.807206e-01,2.010959e-03,-2.010959e-03,-2.010959e-03,1.763591e+00
3.890000e-04,1.000000e+00,1.018713e+00,8.787795e-01,1.871298e-03,-1.871298e-03,-1.871298e-03,1.759570e+00
3.900000e-04,1.000000e+00,1.017312e+00,8.769782e-01,1.731164e-03,-1.731164e-03,-1.731164e-03,1.755828e+00
3.910000e-04,1.000000e+00,1.015907e+00,8.753173e-01,1.590702e-03,-1.590702e-03,-1.590702e-03,1.752366e+00
3.920000e-04,1.000000e+00,1.014501e+00,8.737969e-01,1.450056e-03,-1.450056e-03,-1.450056e-03,1.749185e+00
3.930000e-04,1.000000e+00,1.013094e+00,8.724172e-01,1.309366e-03,-1.309366e-03,-1.309366e-03,1.746284e+00
3.940000e-04,1.000000e+00,1.011688e+00,8.711781e-01,1.168773e-03,-1.168773e-03,-1.168773e-03,1.743666e+00
3.950000e-04,1.000000e+00,1.010284e+00,8.700795e-01,1.028416e-03,-1.028416e-03,-1.028416e-03,1.741328e+00
3.960000e-04,1.000000e+00,1.008884e+00,8.691211e-01,8.884317e-04,-8.884317e-04,-8.884317e-04,1.739271e+00
3.970000e-04,1.000000e+00,1.007490e+00,8.683024e-01,7.489566e-04,-7.489566e-04,-7.489566e-04,1.737493e+00
3.980000e-04,1.000000e+00,1.006101e+00,8.676229e-01,6.101238e-04,-6.101238e-04,-6.101238e-04,1.735995e+00
3.990000e-04,1.000000e+00,1.004721e+00,8.670818e-01,4.720652e-04,-4.720652e-04,-4.720652e-04,1.734774e+00
4.000000e-04,1.000000e+00,1.003349e+00,8.666783e-01,3.349104e-04,-3.349104e-04,-3.349104e-04,1.733829e+00
4.010000e-04,1.000000e+00,1.001988e+00,8.664115e-01,1.987868e-04,-1.987868e-04,-1.987868e-04,1.733158e+00
4.020000e-04,1.000000e+00,1.000638e+00,8.662801e-01,6.381954e-05,-6.381954e-05,-6.381954e-05,1.732759e+00
4.030000e-04,1.000000e+00,9.993013e-01,8.662832e-01,-6.986856e-05,6.986856e-05,6.986856e-05,1.732630e+00
4.040000e-04,1.000000e+00,9.979784e-01,8.664192e-01,-2.021572e-04,2.021572e-04,2.021572e-04,1.732769e+00
4.050000e-04,1.000000e+00,9.966707e-01,8.666867e-01,-3.329289e-04,3.329289e-04,3.329289e-04,1.733171e+00
4.060000e-04,1.000000e+00,9.953793e-01,8.670842e-01,-4.620684e-04,4.620684e-04,4.620684e-04,1.733836e+00
4.070000e-04,1.000000e+00,9.941054e-01,8.676100e-01,-5.894636e-04,5.894636e-04,5.894636e-04,1.734758e+00
4.080000e-04,1.000000e+00,9.928499e-01,8.682622e-01,-7.150052e-04,7.150052e-04,7.150052e-04,1.735935e+00
4.090000e-04,1.000000e+00,9.916141e-01,8.690390e-01,-8.385866e-04,8.385866e-04,8.385866e-04,1.737363e+00
4.100000e-04,1.000000e+00,9.903990e-01,8.699384e-01,-9.601044e-04,9.601044e-04,9.601044e-04,1.739038e+00
4.110000e-04,1.000000e+00,9.892054e-01,8.709582e-01,-1.079458e-03,1.079458e-03,1.079458e-03,1.740956e+00
4.120000e-04,1.000000e+00,9.880345e-01,8.720962e-01,-1.196551e-03,1.196551e-03,1.196551e-03,1.743113e+00
4.130000e-04,1.000000e+00,9.868871e-01,8.733501e-01,-1.311289e-03,1.311289e-03,1.311289e-03,1.745504e+00
4.140000e-04,1.000000e+00,9.857642e-01,8.747175e-01,-1.423581e-03,1.423581e-03,1.423581e-03,1.748124e+00
4.150000e-04,1.000000e+00,9.846666e-01,8.761960e-01,-1.533339e-03,1.533339e-03,1.533339e-03,1.750968e+00
4.160000e-04,1.000000e+00,9.835952e-01,8.777829e-01,-1.640481e-03,1.640481e-03,1.640481e-03,1.754032e+00
4.170000e-04,1.000000e+00,9.825508e-01,8.794756e-01,-1.744925e-03,1.744925e-03,1.744925e-03,1.757311e+00
4.180000e-04,1.000000e+00,9.815341e-01,8.812713e-01,-1.846594e-03,1.846594e-03,1.846594e-03,1.760798e+00
4.190000e-04,1.000000e+00,9.805459e-01,8.831673e-01,-1.945414e-03,1.945414e-03,1.945414e-03,1.764488e+00
4.200000e-04,1.000000e+00,9.795868e-01,8.851607e-01,-2.041316e-03,2.041316e-03,2.041316e-03,1.768376e+00
